accuracy,loss,val_accuracy,val_loss,learning_rate
0.17445482313632965,2.233335018157959,0.10144927352666855,2.067081928253174,0.0010000000474974513
0.32710281014442444,1.9048374891281128,0.36231884360313416,1.5803918838500977,0.0010000000474974513
0.47663551568984985,1.4802436828613281,0.47826087474823,1.2392996549606323,0.0010000000474974513
0.5887850522994995,1.1517869234085083,0.7246376872062683,0.9428382515907288,0.0010000000474974513
0.6915887594223022,0.9880545139312744,0.7246376872062683,0.8868554830551147,0.0010000000474974513
0.7009345889091492,0.8351199626922607,0.6811594367027283,0.812093198299408,0.0010000000474974513
0.722741425037384,0.7655900120735168,0.6666666865348816,0.7891215085983276,0.0010000000474974513
0.7102803587913513,0.7268117070198059,0.7101449370384216,0.7237070798873901,0.0010000000474974513
0.7476635575294495,0.6600940227508545,0.8550724387168884,0.6074067950248718,0.0010000000474974513
0.8099688291549683,0.56937175989151,0.7971014380455017,0.5792974829673767,0.0010000000474974513
0.8473520278930664,0.5235632061958313,0.8115941882133484,0.5573020577430725,0.0010000000474974513
0.8535825610160828,0.4879299998283386,0.8405796885490417,0.5375362634658813,0.0010000000474974513
0.8504672646522522,0.46314480900764465,0.8260869383811951,0.5218377113342285,0.0010000000474974513
0.8348909616470337,0.4483395516872406,0.7971014380455017,0.5154510736465454,0.0010000000474974513
0.8255451917648315,0.43196097016334534,0.7971014380455017,0.49791622161865234,0.0010000000474974513
0.8473520278930664,0.407623291015625,0.8260869383811951,0.47232353687286377,0.0010000000474974513
0.881619930267334,0.37316304445266724,0.8405796885490417,0.4539908766746521,0.0010000000474974513
0.8940809965133667,0.33921924233436584,0.8695651888847351,0.43927592039108276,0.0010000000474974513
0.9065420627593994,0.31942468881607056,0.8840579986572266,0.43122661113739014,0.0010000000474974513
0.9096572995185852,0.3007014989852905,0.8695651888847351,0.42033296823501587,0.0010000000474974513
0.9158878326416016,0.2856697142124176,0.8405796885490417,0.4101502299308777,0.0010000000474974513
0.9221183657646179,0.27058830857276917,0.8405796885490417,0.40601420402526855,0.0010000000474974513
0.9252336621284485,0.2530147433280945,0.8550724387168884,0.39672109484672546,0.0010000000474974513
0.9283488988876343,0.23987627029418945,0.8695651888847351,0.3859843611717224,0.0010000000474974513
0.9345794320106506,0.2248835414648056,0.8550724387168884,0.3859623968601227,0.0010000000474974513
0.9314641952514648,0.21736359596252441,0.8550724387168884,0.3760633170604706,0.0010000000474974513
0.9283488988876343,0.20938526093959808,0.8550724387168884,0.36631250381469727,0.0010000000474974513
0.9283488988876343,0.20113521814346313,0.8550724387168884,0.3603215515613556,0.0010000000474974513
0.9252336621284485,0.19613665342330933,0.8550724387168884,0.3564261496067047,0.0010000000474974513
0.9252336621284485,0.18881458044052124,0.8840579986572266,0.35411015152931213,0.0010000000474974513
0.9252336621284485,0.1808447539806366,0.8840579986572266,0.35665711760520935,0.0010000000474974513
0.9376947283744812,0.16756992042064667,0.8695651888847351,0.36811086535453796,0.0010000000474974513
0.9470404982566833,0.15364694595336914,0.8695651888847351,0.3702494204044342,0.0010000000474974513
0.9595015645027161,0.1384498029947281,0.8695651888847351,0.3763808310031891,0.0010000000474974513
0.9719626307487488,0.13399472832679749,0.8985507488250732,0.3465784788131714,0.0005000000237487257
0.9626168012619019,0.13669724762439728,0.8695651888847351,0.3351818323135376,0.0005000000237487257
0.9813084006309509,0.10802299529314041,0.8695651888847351,0.32712069153785706,0.0005000000237487257
0.9906542301177979,0.09846251457929611,0.8985507488250732,0.3275867998600006,0.0005000000237487257
0.9875389337539673,0.09919245541095734,0.8840579986572266,0.31972938776016235,0.0005000000237487257
0.9906542301177979,0.09660221636295319,0.8695651888847351,0.31959009170532227,0.0005000000237487257
0.9937694668769836,0.0908549502491951,0.8695651888847351,0.3150489330291748,0.0005000000237487257
0.9968847632408142,0.08706026524305344,0.8695651888847351,0.3167532980442047,0.0005000000237487257
0.9968847632408142,0.08400853723287582,0.8695651888847351,0.3139871656894684,0.0005000000237487257
0.9968847632408142,0.08138655126094818,0.8695651888847351,0.3135654926300049,0.0005000000237487257
0.9968847632408142,0.07881993800401688,0.8695651888847351,0.31258946657180786,0.0005000000237487257
0.9968847632408142,0.07595787942409515,0.8695651888847351,0.3108220100402832,0.0005000000237487257
0.9968847632408142,0.07308107614517212,0.8695651888847351,0.3106650412082672,0.0005000000237487257
0.9968847632408142,0.07053884118795395,0.8695651888847351,0.3077118396759033,0.0005000000237487257
0.9968847632408142,0.06803437322378159,0.8695651888847351,0.3087984621524811,0.0005000000237487257
1.0,0.06557019054889679,0.8695651888847351,0.3064354658126831,0.0005000000237487257
1.0,0.06299670040607452,0.8695651888847351,0.30769646167755127,0.0005000000237487257
1.0,0.06079808622598648,0.8695651888847351,0.30375242233276367,0.0005000000237487257
1.0,0.05849827453494072,0.8695651888847351,0.30274781584739685,0.0005000000237487257
1.0,0.05644378811120987,0.8695651888847351,0.3025282323360443,0.0005000000237487257
1.0,0.0547061450779438,0.8695651888847351,0.3022003173828125,0.0005000000237487257
1.0,0.05261554941534996,0.8695651888847351,0.3013190031051636,0.0005000000237487257
1.0,0.050775196403265,0.8695651888847351,0.3013233244419098,0.0005000000237487257
1.0,0.048873044550418854,0.8695651888847351,0.2999391257762909,0.0005000000237487257
1.0,0.0473976656794548,0.8695651888847351,0.30184900760650635,0.0005000000237487257
