accuracy,loss,val_accuracy,val_loss,learning_rate
0.06230529770255089,2.2379753589630127,0.15942029654979706,2.2117061614990234,0.0010000000474974513
0.1962616890668869,2.1599247455596924,0.17391304671764374,2.2210042476654053,0.0010000000474974513
0.19003115594387054,2.129101276397705,0.15942029654979706,2.2412898540496826,0.0010000000474974513
0.22429905831813812,2.1042656898498535,0.17391304671764374,2.263275384902954,0.0010000000474974513
0.2585669755935669,2.060347318649292,0.1304347813129425,2.26277756690979,0.0010000000474974513
0.2928348779678345,2.0012381076812744,0.14492753148078918,2.258225917816162,0.0005000000237487257
0.3052959442138672,1.961909532546997,0.1304347813129425,2.2373383045196533,0.0005000000237487257
0.3457943797111511,1.9069606065750122,0.15942029654979706,2.2053980827331543,0.0005000000237487257
0.3489096462726593,1.844754695892334,0.18840579688549042,2.1722960472106934,0.0005000000237487257
0.3644859790802002,1.7650814056396484,0.18840579688549042,2.1274893283843994,0.0005000000237487257
0.4112149477005005,1.6447957754135132,0.23188406229019165,2.1061582565307617,0.0005000000237487257
0.43302181363105774,1.6072636842727661,0.28985506296157837,2.1830403804779053,0.0005000000237487257
0.4984423816204071,1.5306648015975952,0.36231884360313416,1.9713174104690552,0.0005000000237487257
0.5327102541923523,1.3324300050735474,0.3478260934352875,1.9233555793762207,0.0005000000237487257
0.6417445540428162,1.202255368232727,0.3478260934352875,1.9133632183074951,0.0005000000237487257
0.6479750871658325,1.0897172689437866,0.3188405930995941,1.7938827276229858,0.0005000000237487257
0.6604361534118652,0.9956128001213074,0.36231884360313416,2.089085340499878,0.0005000000237487257
0.6386292576789856,0.9836789965629578,0.3913043439388275,1.9123588800430298,0.0005000000237487257
0.6791277527809143,0.8792172074317932,0.36231884360313416,1.8694385290145874,0.0005000000237487257
0.7258567214012146,0.7927126884460449,0.3188405930995941,1.982157826423645,0.0005000000237487257
0.7414330244064331,0.753251314163208,0.3913043439388275,1.9567105770111084,0.0002500000118743628
0.7881619930267334,0.6849852204322815,0.4492753744125366,1.796451449394226,0.0002500000118743628
0.8068535923957825,0.6166818737983704,0.43478259444236755,1.9563446044921875,0.0002500000118743628
0.8006230592727661,0.5735002756118774,0.4637681245803833,1.9037542343139648,0.0002500000118743628
0.8473520278930664,0.528077244758606,0.49275362491607666,1.8831627368927002,0.0001250000059371814
0.8971962332725525,0.49409276247024536,0.49275362491607666,1.7868400812149048,0.0001250000059371814
0.8878504633903503,0.4647153615951538,0.5072463750839233,1.8794219493865967,0.0001250000059371814
0.8940809965133667,0.457818865776062,0.52173912525177,1.8542226552963257,0.0001250000059371814
0.9127725958824158,0.4170292317867279,0.5362318754196167,1.8667175769805908,0.0001250000059371814
0.8971962332725525,0.40416792035102844,0.52173912525177,1.8277816772460938,0.0001250000059371814
0.9034267663955688,0.39079537987709045,0.5362318754196167,1.8651317358016968,6.25000029685907e-05
0.9096572995185852,0.3734360337257385,0.49275362491607666,1.9109342098236084,6.25000029685907e-05
0.9158878326416016,0.3527144491672516,0.5072463750839233,1.8783973455429077,6.25000029685907e-05
0.9190031290054321,0.36437109112739563,0.49275362491607666,1.9170801639556885,6.25000029685907e-05
0.9221183657646179,0.34294646978378296,0.49275362491607666,1.9308089017868042,3.125000148429535e-05
0.9221183657646179,0.3420703709125519,0.52173912525177,1.9362012147903442,3.125000148429535e-05
0.9314641952514648,0.34015217423439026,0.5362318754196167,1.9438261985778809,3.125000148429535e-05
0.9314641952514648,0.3406218886375427,0.5362318754196167,1.9335784912109375,3.125000148429535e-05
0.9314641952514648,0.32430168986320496,0.5362318754196167,1.9454376697540283,1.5625000742147677e-05
