accuracy,loss,val_accuracy,val_loss,learning_rate
0.20872274041175842,2.2238659858703613,0.4057970941066742,1.9096031188964844,0.0010000000474974513
0.336448609828949,1.8554798364639282,0.5652173757553101,1.476707935333252,0.0010000000474974513
0.5389407873153687,1.3251903057098389,0.5652173757553101,1.1498249769210815,0.0010000000474974513
0.6417445540428162,1.0321892499923706,0.6086956262588501,0.9486312866210938,0.0010000000474974513
0.6791277527809143,0.9463553428649902,0.6666666865348816,0.8845378160476685,0.0010000000474974513
0.6853582262992859,0.8089969158172607,0.695652186870575,0.7612308263778687,0.0010000000474974513
0.7009345889091492,0.7356739640235901,0.739130437374115,0.6855810284614563,0.0010000000474974513
0.732087254524231,0.65121990442276,0.8260869383811951,0.5749085545539856,0.0010000000474974513
0.7881619930267334,0.58587247133255,0.7971014380455017,0.5479892492294312,0.0010000000474974513
0.8317757248878479,0.5212278366088867,0.7536231875419617,0.5491074323654175,0.0010000000474974513
0.8348909616470337,0.48696690797805786,0.7246376872062683,0.5524551868438721,0.0010000000474974513
0.8161993622779846,0.47779959440231323,0.7681159377098083,0.5263643264770508,0.0010000000474974513
0.8286604285240173,0.45816367864608765,0.7971014380455017,0.49733519554138184,0.0010000000474974513
0.8255451917648315,0.43452388048171997,0.8550724387168884,0.465568870306015,0.0010000000474974513
0.8473520278930664,0.3932649493217468,0.8550724387168884,0.4269554316997528,0.0010000000474974513
0.9096572995185852,0.3490867018699646,0.8840579986572266,0.41214922070503235,0.0010000000474974513
0.9158878326416016,0.317095547914505,0.8550724387168884,0.39498189091682434,0.0010000000474974513
0.9127725958824158,0.293307900428772,0.8695651888847351,0.3944992125034332,0.0010000000474974513
0.9127725958824158,0.27596667408943176,0.8840579986572266,0.38987043499946594,0.0010000000474974513
0.9158878326416016,0.2652660608291626,0.8985507488250732,0.3863736689090729,0.0010000000474974513
0.9221183657646179,0.2564796209335327,0.8405796885490417,0.3885537087917328,0.0010000000474974513
0.9221183657646179,0.24989622831344604,0.8550724387168884,0.38554510474205017,0.0010000000474974513
0.9283488988876343,0.23738200962543488,0.8405796885490417,0.3766106963157654,0.0010000000474974513
0.9439252614974976,0.22346751391887665,0.8550724387168884,0.36604368686676025,0.0010000000474974513
0.9501557350158691,0.20602716505527496,0.8695651888847351,0.35516953468322754,0.0010000000474974513
0.9563862681388855,0.1944631040096283,0.8985507488250732,0.3409484028816223,0.0010000000474974513
0.9501557350158691,0.17838750779628754,0.8840579986572266,0.3375709652900696,0.0010000000474974513
0.9657320976257324,0.1619647741317749,0.8840579986572266,0.327571302652359,0.0010000000474974513
0.9595015645027161,0.1517494171857834,0.8985507488250732,0.3370797038078308,0.0010000000474974513
0.9657320976257324,0.14168085157871246,0.8985507488250732,0.33178696036338806,0.0010000000474974513
0.9657320976257324,0.13332299888134003,0.9130434989929199,0.332383930683136,0.0010000000474974513
