accuracy,loss
0.0555555559694767,2.3396425247192383
0.0555555559694767,2.198640823364258
0.1666666716337204,2.2106709480285645
0.1666666716337204,2.1942639350891113
0.1111111119389534,2.17106556892395
0.1666666716337204,2.1270337104797363
0.1666666716337204,2.2019548416137695
0.1111111119389534,2.1938726902008057
0.1111111119389534,2.189732074737549
0.1111111119389534,2.1778361797332764
0.1111111119389534,2.1656253337860107
0.1666666716337204,2.1501941680908203
0.1666666716337204,2.1515543460845947
0.1111111119389534,2.1264705657958984
0.1666666716337204,2.1677141189575195
0.1111111119389534,2.1698849201202393
0.1111111119389534,2.147926092147827
0.2222222238779068,2.121645927429199
0.1666666716337204,2.08933687210083
0.2222222238779068,2.072979688644409
0.1111111119389534,2.050813674926758
0.2222222238779068,2.0632731914520264
0.1666666716337204,2.0503783226013184
0.1666666716337204,2.037407875061035
0.2222222238779068,2.026282548904419
0.2777777910232544,2.0183300971984863
0.3333333432674408,2.008458375930786
0.2222222238779068,2.0749828815460205
0.2222222238779068,2.0906171798706055
0.2777777910232544,2.0614547729492188
0.2222222238779068,2.0149500370025635
0.3333333432674408,2.0216171741485596
0.1666666716337204,2.038864850997925
0.1111111119389534,2.0348520278930664
0.4444444477558136,1.9753867387771606
0.1666666716337204,1.9241491556167603
0.2777777910232544,1.8838119506835938
0.2777777910232544,1.8925015926361084
0.2222222238779068,1.9959207773208618
0.2222222238779068,1.9067091941833496
0.2222222238779068,1.9160200357437134
0.3333333432674408,1.7636864185333252
0.2777777910232544,2.042609214782715
0.0555555559694767,2.9404478073120117
0.2222222238779068,2.1252260208129883
0.1666666716337204,2.102828025817871
0.1666666716337204,2.0795352458953857
0.1666666716337204,2.0722341537475586
0.1666666716337204,2.06596040725708
0.1111111119389534,2.059415102005005
0.1111111119389534,2.052680730819702
0.0555555559694767,2.050586462020874
0.1111111119389534,2.0446972846984863
0.1666666716337204,2.040834665298462
0.2222222238779068,2.028850555419922
0.2777777910232544,2.022901773452759
0.1666666716337204,2.0346381664276123
0.2222222238779068,2.0287489891052246
0.2222222238779068,2.011293649673462
0.3333333432674408,1.9978076219558716
0.2777777910232544,1.984241247177124
0.2777777910232544,1.9717592000961304
0.2222222238779068,1.9630953073501587
0.2222222238779068,1.9510244131088257
0.2222222238779068,1.9924795627593994
0.3333333432674408,1.914752721786499
0.3333333432674408,1.9006608724594116
0.1666666716337204,2.051668882369995
0.2777777910232544,1.9263081550598145
0.2222222238779068,1.8608167171478271
0.3333333432674408,1.8316236734390259
0.5,1.7456974983215332
0.2222222238779068,1.7700921297073364
0.2777777910232544,1.8256454467773438
0.2222222238779068,1.817463994026184
0.2777777910232544,1.7959401607513428
0.2222222238779068,2.488295555114746
0.2222222238779068,2.1314995288848877
0.2777777910232544,2.0395214557647705
0.2777777910232544,2.0479350090026855
0.3333333432674408,1.9514403343200684
0.2777777910232544,1.9260008335113525
0.2222222238779068,1.879813551902771
0.2222222238779068,1.85556161403656
0.2777777910232544,1.8339152336120605
0.2777777910232544,1.7912118434906006
0.2222222238779068,1.793353796005249
0.2222222238779068,1.7116894721984863
0.1666666716337204,2.0417556762695312
0.3333333432674408,1.664803385734558
0.2777777910232544,1.8632030487060547
0.2777777910232544,1.7071658372879028
0.3333333432674408,1.576387882232666
0.3888888955116272,1.5367655754089355
0.3333333432674408,1.6192235946655273
0.3888888955116272,1.5557799339294434
0.5,1.4896305799484253
0.3888888955116272,1.4294118881225586
0.5555555820465088,1.3661141395568848
0.4444444477558136,1.4504482746124268
0.3888888955116272,1.5645251274108887
0.2777777910232544,1.5821690559387207
0.4444444477558136,1.4947155714035034
0.3333333432674408,1.4651739597320557
0.5,1.4469999074935913
0.3888888955116272,1.4056435823440552
0.3333333432674408,1.463186502456665
0.2222222238779068,1.6768715381622314
0.2777777910232544,2.001727342605591
0.3333333432674408,1.6236960887908936
0.5555555820465088,1.3447867631912231
0.5555555820465088,1.2753452062606812
0.5555555820465088,1.5403330326080322
0.5555555820465088,1.3733242750167847
0.3333333432674408,1.4330288171768188
0.4444444477558136,1.4626116752624512
0.5,1.1771433353424072
0.4444444477558136,1.332207202911377
0.6111111044883728,1.0711549520492554
0.6666666865348816,1.1060675382614136
0.4444444477558136,1.1752207279205322
0.5,1.088118076324463
0.5555555820465088,1.1572422981262207
0.4444444477558136,1.2268904447555542
0.6666666865348816,1.036893367767334
0.7222222089767456,0.9567772746086121
0.7222222089767456,0.9651997089385986
0.7222222089767456,0.9513750076293945
0.5555555820465088,1.0071948766708374
0.6666666865348816,1.1006569862365723
0.2777777910232544,2.0519845485687256
0.3333333432674408,1.929534673690796
0.3888888955116272,1.5382052659988403
0.3333333432674408,1.485552191734314
0.3333333432674408,1.485640287399292
0.3333333432674408,1.4141795635223389
0.2777777910232544,1.5166740417480469
0.3888888955116272,1.424057126045227
0.3333333432674408,1.3830714225769043
0.2222222238779068,1.4074774980545044
0.3888888955116272,1.3253490924835205
0.5555555820465088,1.3962113857269287
0.2222222238779068,2.2204604148864746
0.3888888955116272,1.6497488021850586
0.5,1.2704678773880005
0.6666666865348816,1.147917628288269
0.7222222089767456,1.0919229984283447
0.7777777910232544,1.0175398588180542
0.7777777910232544,0.9771585464477539
0.5555555820465088,1.1360855102539062
0.6111111044883728,1.0982789993286133
0.6666666865348816,0.9669291973114014
0.6666666865348816,0.9392517805099487
0.7222222089767456,0.9247972965240479
