accuracy,loss,val_accuracy,val_loss,learning_rate
0.10280373692512512,2.2344911098480225,0.05797101557254791,2.22087025642395,0.0010000000474974513
0.12461059540510178,2.188448667526245,0.08695652335882187,2.21539306640625,0.0010000000474974513
0.15887850522994995,2.178755044937134,0.028985507786273956,2.211923122406006,0.0010000000474974513
0.17757008969783783,2.1701972484588623,0.043478261679410934,2.2126314640045166,0.0010000000474974513
0.1651090383529663,2.14662766456604,0.14492753148078918,2.209583282470703,0.0010000000474974513
0.20560747385025024,2.1361677646636963,0.1304347813129425,2.21435546875,0.0010000000474974513
0.1962616890668869,2.1326730251312256,0.10144927352666855,2.2227559089660645,0.0010000000474974513
0.1993769407272339,2.109632730484009,0.08695652335882187,2.228633403778076,0.0010000000474974513
0.23676012456417084,2.086620330810547,0.11594203114509583,2.2309534549713135,0.0010000000474974513
0.23676012456417084,2.081878185272217,0.11594203114509583,2.227850914001465,0.0005000000237487257
0.23364485800266266,2.0515081882476807,0.1304347813129425,2.2208991050720215,0.0005000000237487257
0.29595014452934265,2.0253958702087402,0.14492753148078918,2.222238063812256,0.0005000000237487257
0.2897196114063263,2.0056302547454834,0.15942029654979706,2.2246434688568115,0.0005000000237487257
0.29906541109085083,1.9763522148132324,0.17391304671764374,2.2304272651672363,0.0002500000118743628
0.3146417438983917,1.977800726890564,0.15942029654979706,2.230999708175659,0.0002500000118743628
