accuracy,loss,val_accuracy,val_loss,learning_rate
0.3128654956817627,1.9134005308151245,0.6301369667053223,1.38076913356781,0.0010000000474974513
0.6315789222717285,1.2117770910263062,0.6575342416763306,1.0105233192443848,0.0010000000474974513
0.6988304257392883,0.9317099452018738,0.7260273694992065,0.7943169474601746,0.0010000000474974513
0.7485380172729492,0.7740031480789185,0.7808219194412231,0.6163643002510071,0.0010000000474974513
0.7777777910232544,0.6261053681373596,0.8219178318977356,0.523489773273468,0.0010000000474974513
0.7865496873855591,0.5882572531700134,0.8767123222351074,0.4531087875366211,0.0010000000474974513
0.792397677898407,0.535399317741394,0.931506872177124,0.41080549359321594,0.0010000000474974513
0.8391813039779663,0.4620955288410187,0.9178082346916199,0.38908058404922485,0.0010000000474974513
0.8947368264198303,0.39854690432548523,0.9041095972061157,0.34886881709098816,0.0010000000474974513
0.9035087823867798,0.3590352535247803,0.9178082346916199,0.31391414999961853,0.0010000000474974513
0.9152047038078308,0.32656553387641907,0.9178082346916199,0.2962151765823364,0.0010000000474974513
0.9210526347160339,0.3013509213924408,0.9178082346916199,0.28168371319770813,0.0010000000474974513
0.9239766001701355,0.2762899100780487,0.931506872177124,0.26325178146362305,0.0010000000474974513
0.9385964870452881,0.24482987821102142,0.931506872177124,0.25696250796318054,0.0010000000474974513
0.9473684430122375,0.22333413362503052,0.931506872177124,0.2463780790567398,0.0010000000474974513
0.9561403393745422,0.20227451622486115,0.931506872177124,0.23963643610477448,0.0010000000474974513
0.9561403393745422,0.1847856044769287,0.931506872177124,0.2319740653038025,0.0010000000474974513
0.9619883298873901,0.16828511655330658,0.931506872177124,0.2295338660478592,0.0010000000474974513
0.9678362607955933,0.15677139163017273,0.931506872177124,0.22271065413951874,0.0010000000474974513
0.9678362607955933,0.14331623911857605,0.931506872177124,0.2215401828289032,0.0010000000474974513
0.9736841917037964,0.13648606836795807,0.9178082346916199,0.22359511256217957,0.0010000000474974513
0.9736841917037964,0.1297144591808319,0.9178082346916199,0.22279825806617737,0.0010000000474974513
0.9736841917037964,0.12450771778821945,0.9178082346916199,0.23754240572452545,0.0010000000474974513
0.9707602262496948,0.12282225489616394,0.9178082346916199,0.2281145304441452,0.0010000000474974513
0.9532163739204407,0.15124501287937164,0.9452054500579834,0.1845773160457611,0.0005000000237487257
0.9356725215911865,0.17449896037578583,0.8904109597206116,0.28682029247283936,0.0005000000237487257
0.9678362607955933,0.1209099069237709,0.931506872177124,0.21797318756580353,0.0005000000237487257
0.988304078578949,0.08090310543775558,0.9589040875434875,0.1729133129119873,0.0005000000237487257
0.988304078578949,0.0753517746925354,0.9452054500579834,0.1817423403263092,0.0005000000237487257
0.9912280440330505,0.07314109802246094,0.9178082346916199,0.18163950741291046,0.0005000000237487257
0.9941520690917969,0.06514406204223633,0.9452054500579834,0.17789623141288757,0.0005000000237487257
0.9970760345458984,0.06254738569259644,0.9452054500579834,0.17402511835098267,0.0005000000237487257
0.9970760345458984,0.05660858005285263,0.9589040875434875,0.16655510663986206,0.0002500000118743628
