accuracy,loss,val_accuracy,val_loss
0.12244898080825806,2.22243332862854,0.1428571492433548,2.2046291828155518
0.09183673560619354,2.2077019214630127,0.095238097012043,2.206897258758545
0.1428571492433548,2.2079296112060547,0.095238097012043,2.2090981006622314
0.12244898080825806,2.2087197303771973,0.095238097012043,2.216585159301758
0.09183673560619354,2.198627471923828,0.1428571492433548,2.2264959812164307
0.13265305757522583,2.2501063346862793,0.1428571492433548,2.2370338439941406
